"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2022-12-10 - Panthers 1, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","44.916666666667","66.09","65.17","50.35","51.87","44.59","53.77","36.66","28.57","56.20","5.16","1.35","79.24","2.89","3.74","43.56","35.84","34.06","51.27","15.92","20.74","43.43","2.55","0","100.00","26.95","100.00","14.07","95.27","1.093"
" 2022-12-10 - Sabres 1, Penguins 3","Buffalo Sabres","Limited ReportFull Report","49.083333333333","61.51","54.48","53.03","48.03","45.62","51.29","34.38","32.55","51.37","1.24","2.42","33.91","3.07","3.69","45.40","23.61","30.31","43.79","9.68","17.29","35.90","1.27","1.21","51.13","15.15","91.21","3.61","92.58","0.962"
" 2022-12-10 - Sabres 1, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","49.083333333333","54.48","61.51","46.97","45.62","48.03","48.71","32.55","34.38","48.63","2.42","1.24","66.09","3.69","3.07","54.60","30.31","23.61","56.21","17.29","9.68","64.10","1.21","1.27","48.87","8.79","84.85","7.42","96.39","1.038"
" 2022-12-10 - Flames 4, Maple Leafs 5","Calgary Flames","Limited ReportFull Report","46.983333333333","45.37","52.41","46.40","31.89","40.11","44.29","25.11","28.05","47.23","2.7","2.36","53.35","1.58","2.03","43.74","18.89","30.16","38.51","8.16","9.35","46.61","0","1.17","0.00","0.00","79.83","10.75","91.59","1.023"
" 2022-12-10 - Flames 4, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","46.983333333333","52.41","45.37","53.60","40.11","31.89","55.71","28.05","25.11","52.77","2.36","2.7","46.65","2.03","1.58","56.26","30.16","18.89","61.49","9.35","8.16","53.39","1.17","0","100.00","20.17","100.00","8.41","89.25","0.977"
" 2022-12-10 - Kings 4, Canadiens 2","Los Angeles Kings","Limited ReportFull Report","44.816666666667","64.79","46.13","58.41","54.86","29.33","65.16","39.96","14.28","73.67","4.26","2.5","63.00","4.21","1.71","71.16","40.2","19.92","66.86","19.5","5.82","77.02","0","0","-","0.00","100.00","10.66","82.49","0.931"
" 2022-12-10 - Kings 4, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","44.816666666667","46.13","64.79","41.59","29.33","54.86","34.84","14.28","39.96","26.33","2.5","4.26","37.00","1.71","4.21","28.84","19.92","40.2","33.14","5.82","19.5","22.98","0","0","-","0.00","100.00","17.51","89.34","1.069"
" 2022-12-10 - Hurricanes 3, Islanders 0","Carolina Hurricanes","Limited ReportFull Report","52.766666666667","85.49","34.23","71.41","47.07","19.69","70.50","28.45","14.58","66.12","3.62","0","100.00","2.92","1.18","71.24","37.61","17.6","68.12","11.54","5.99","65.83","3.65","0","100.00","41.36","100.00","12.71","100.00","1.127"
" 2022-12-10 - Hurricanes 3, Islanders 0","New York Islanders","Limited ReportFull Report","52.766666666667","34.23","85.49","28.59","19.69","47.07","29.50","14.58","28.45","33.88","0","3.62","0.00","1.18","2.92","28.76","17.6","37.61","31.88","5.99","11.54","34.17","0","3.65","0.00","0.00","58.64","0.00","87.29","0.873"
" 2022-12-10 - Wild 3, Canucks 0","Minnesota Wild","Limited ReportFull Report","51.416666666667","71.06","56.06","55.90","55.15","39.29","58.40","34.53","26.87","56.24","1.22","0","100.00","3.52","2.84","55.41","38.72","33.95","53.28","18.31","11.92","60.56","0","0","-","0.00","100.00","3.54","100.00","1.035"
" 2022-12-10 - Wild 3, Canucks 0","Vancouver Canucks","Limited ReportFull Report","51.416666666667","56.06","71.06","44.10","39.29","55.15","41.60","26.87","34.53","43.76","0","1.22","0.00","2.84","3.52","44.59","33.95","38.72","46.72","11.92","18.31","39.44","0","0","-","0.00","100.00","0.00","96.46","0.965"
" 2022-12-11 - Avalanche 3, Blues 2","Colorado Avalanche","Limited ReportFull Report","47.85","48.93","51.75","48.60","36.82","42.85","46.21","27.56","31.04","47.03","1.32","0","100.00","2.36","1.32","64.18","23.95","20.84","53.47","9.42","6.97","57.47","0","0","-","0.00","100.00","4.81","100.00","1.048"
" 2022-12-11 - Avalanche 3, Blues 2","St Louis Blues","Limited ReportFull Report","47.85","51.75","48.93","51.40","42.85","36.82","53.79","31.04","27.56","52.97","0","1.32","0.00","1.32","2.36","35.82","20.84","23.95","46.53","6.97","9.42","42.53","0","0","-","0.00","100.00","0.00","95.19","0.952"
" 2022-12-11 - Kings 5, Blue Jackets 6","Los Angeles Kings","Limited ReportFull Report","53.283333333333","71.37","54.05","56.91","59.12","34.23","63.33","39.21","20.39","65.79","5.7","2.12","72.85","4.08","1.56","72.39","35.79","20.21","63.90","15.96","8.63","64.90","3.47","1.06","76.60","34.38","80.10","14.54","89.58","1.041"
" 2022-12-11 - Kings 5, Blue Jackets 6","Columbus Blue Jackets","Limited ReportFull Report","53.283333333333","54.05","71.37","43.09","34.23","59.12","36.67","20.39","39.21","34.21","2.12","5.7","27.15","1.56","4.08","27.61","20.21","35.79","36.10","8.63","15.96","35.10","1.06","3.47","23.40","19.90","65.62","10.42","85.46","0.959"
" 2022-12-11 - Kraken 5, Panthers 2","Seattle Kraken","Limited ReportFull Report","43.533333333333","58.06","40.18","59.10","46.82","30.86","60.28","29.89","18.62","61.62","4.4","2.54","63.40","3.68","1.73","68.03","36.48","20.78","63.71","23.1","8.5","73.10","1.49","1.27","54.10","8.83","82.68","14.70","86.37","1.011"
" 2022-12-11 - Kraken 5, Panthers 2","Florida Panthers","Limited ReportFull Report","43.533333333333","40.18","58.06","40.90","30.86","46.82","39.72","18.62","29.89","38.38","2.54","4.4","36.60","1.73","3.68","31.97","20.78","36.48","36.29","8.5","23.1","26.90","1.27","1.49","45.90","17.32","91.17","13.63","85.30","0.989"
" 2022-12-11 - Flyers 4, Coyotes 5","Philadelphia Flyers","Limited ReportFull Report","51.816666666667","77.32","49.36","61.03","61.55","34.25","64.25","39.31","27.52","58.82","2.34","3.25","41.85","3.43","2.19","61.01","36.85","23.5","61.06","16.81","10.92","60.62","1.17","3.24","26.51","10.94","67.13","5.96","88.17","0.941"
" 2022-12-11 - Flyers 4, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","51.816666666667","49.36","77.32","38.97","34.25","61.55","35.75","27.52","39.31","41.18","3.25","2.34","58.15","2.19","3.43","38.99","23.5","36.85","38.94","10.92","16.81","39.38","3.24","1.17","73.49","32.87","89.06","11.83","94.04","1.059"
" 2022-12-11 - Capitals 5, Jets 2","Washington Capitals","Limited ReportFull Report","49.65","58.86","51.8","53.19","43.59","33.03","56.89","34.09","26.65","56.13","2.59","2.22","53.84","2.78","2.97","48.37","30.5","34.24","47.11","13.25","16.96","43.86","1.32","1.1","54.61","14.11","91.35","7.58","91.68","0.993"
" 2022-12-11 - Capitals 5, Jets 2","Winnipeg Jets","Limited ReportFull Report","49.65","51.8","58.86","46.81","33.03","43.59","43.11","26.65","34.09","43.87","2.22","2.59","46.16","2.97","2.78","51.63","34.24","30.5","52.89","16.96","13.25","56.14","1.1","1.32","45.39","8.65","85.89","8.32","92.42","1.007"
" 2022-12-11 - Bruins 3, Golden Knights 1","Boston Bruins","Limited ReportFull Report","46.733333333333","62.03","50.44","55.15","38.56","32.95","53.92","31.69","23.09","57.85","4.04","0","100.00","2.44","2.11","53.61","32.12","24.08","57.15","8.18","13.04","38.54","0","0","-","0.00","100.00","12.74","100.00","1.127"
" 2022-12-11 - Bruins 3, Golden Knights 1","Vegas Golden Knights","Limited ReportFull Report","46.733333333333","50.44","62.03","44.85","32.95","38.56","46.08","23.09","31.69","42.15","0","4.04","0.00","2.11","2.44","46.39","24.08","32.12","42.85","13.04","8.18","61.46","0","0","-","0.00","100.00","0.00","87.26","0.873"
" 2022-12-12 - Flames 1, Canadiens 2","Calgary Flames","Limited ReportFull Report","41.183333333333","64.6","56.49","53.35","50.5","40.02","55.79","36.7","30.49","54.62","0","1.35","0.00","2.57","2.93","46.71","29.52","25.76","53.40","12.57","13.16","48.84","0","1.34","0.00","0.00","88.83","0.00","95.59","0.956"
" 2022-12-12 - Flames 1, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","41.183333333333","56.49","64.6","46.65","40.02","50.5","44.21","30.49","36.7","45.38","1.35","0","100.00","2.93","2.57","53.29","25.76","29.52","46.60","13.16","12.57","51.16","1.34","0","100.00","11.17","100.00","4.41","100.00","1.044"
" 2022-12-12 - Stars 1, Penguins 2","Dallas Stars","Limited ReportFull Report","50.183333333333","58.69","51.67","53.18","33.8","32.17","51.24","24.89","24.17","50.73","1.26","1.13","52.82","1.65","1.4","54.20","22.63","15.79","58.90","6.43","5.53","53.78","0","1.13","0.00","0.00","66.12","5.07","95.33","1.004"
" 2022-12-12 - Stars 1, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","50.183333333333","51.67","58.69","46.82","32.17","33.8","48.76","24.17","24.89","49.27","1.13","1.26","47.18","1.4","1.65","45.80","15.79","22.63","41.10","5.53","6.43","46.22","1.13","0","100.00","33.88","100.00","4.67","94.93","0.996"
" 2022-12-12 - Devils 3, Rangers 4","New Jersey Devils","Limited ReportFull Report","50.966666666667","62.94","35.51","63.93","49.68","26","65.64","32.78","17.25","65.52","3.78","2.21","63.12","3.25","0.92","77.91","42.5","9.67","81.47","17.07","3.16","84.37","2.55","0","100.00","21.57","100.00","11.52","87.21","0.987"
" 2022-12-12 - Devils 3, Rangers 4","New York Rangers","Limited ReportFull Report","50.966666666667","35.51","62.94","36.07","26","49.68","34.36","17.25","32.78","34.48","2.21","3.78","36.88","0.92","3.25","22.09","9.67","42.5","18.53","3.16","17.07","15.63","0","2.55","0.00","0.00","78.43","12.79","88.48","1.013"
" 2022-12-12 - Ducks 0, Senators 3","Anaheim Ducks","Limited ReportFull Report","48.95","52.35","76.7","40.57","31.77","56.94","35.81","26.15","40.24","39.39","0","1.16","0.00","2.48","3.16","44.01","39.05","37.64","50.92","13.27","18.37","41.95","0","1.15","0.00","0.00","90.79","0.00","97.13","0.971"
" 2022-12-12 - Ducks 0, Senators 3","Ottawa Senators","Limited ReportFull Report","48.95","76.7","52.35","59.43","56.94","31.77","64.19","40.24","26.15","60.61","1.16","0","100.00","3.16","2.48","55.99","37.64","39.05","49.08","18.37","13.27","58.05","1.15","0","100.00","9.21","100.00","2.87","100.00","1.029"
" 2022-12-12 - Oilers 1, Wild 2","Edmonton Oilers","Limited ReportFull Report","47.9","41.51","54.69","43.15","27.1","46.62","36.76","17.24","30.24","36.31","0","1.18","0.00","1.26","2.96","29.88","13.91","33.05","29.63","5.1","13.11","28.01","0","1.18","0.00","0.00","86.18","0.00","96.09","0.961"
" 2022-12-12 - Oilers 1, Wild 2","Minnesota Wild","Limited ReportFull Report","47.9","54.69","41.51","56.85","46.62","27.1","63.24","30.24","17.24","63.69","1.18","0","100.00","2.96","1.26","70.12","33.05","13.91","70.37","13.11","5.1","71.99","1.18","0","100.00","13.82","100.00","3.91","100.00","1.039"
" 2022-12-12 - Predators 0, Blues 1","Nashville Predators","Limited ReportFull Report","46","59.14","48.05","55.17","39.04","29.04","57.34","25.48","17.75","58.94","0","0","-","3.2","1.53","67.64","36.92","21.1","63.64","15.28","6.1","71.49","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-12 - Predators 0, Blues 1","St Louis Blues","Limited ReportFull Report","46","48.05","59.14","44.83","29.04","39.04","42.66","17.75","25.48","41.06","0","0","-","1.53","3.2","32.36","21.1","36.92","36.36","6.1","15.28","28.51","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-13 - Ducks 0, Maple Leafs 7","Anaheim Ducks","Limited ReportFull Report","50.85","40.8","73.51","35.70","39.51","58.43","40.34","27.55","40.55","40.46","0","8.14","0.00","2.41","3.55","40.48","17.27","42.87","28.72","6.95","18.06","27.78","0","5.78","0.00","0.00","52.89","0.00","79.92","0.799"
" 2022-12-13 - Ducks 0, Maple Leafs 7","Toronto Maple Leafs","Limited ReportFull Report","50.85","73.51","40.8","64.30","58.43","39.51","59.66","40.55","27.55","59.54","8.14","0","100.00","3.55","2.41","59.52","42.87","17.27","71.28","18.06","6.95","72.22","5.78","0","100.00","47.11","100.00","20.08","100.00","1.201"
" 2022-12-13 - Blue Jackets 0, Panthers 4","Columbus Blue Jackets","Limited ReportFull Report","47.3","51.06","57.69","46.95","36.39","43.77","45.40","24.56","25.14","49.41","0","3.7","0.00","2.5","2.21","53.07","28.8","27.24","51.39","11.53","11.37","50.34","0","2.48","0.00","0.00","67.77","0.00","85.28","0.853"
" 2022-12-13 - Blue Jackets 0, Panthers 4","Florida Panthers","Limited ReportFull Report","47.3","57.69","51.06","53.05","43.77","36.39","54.60","25.14","24.56","50.59","3.7","0","100.00","2.21","2.5","46.93","27.24","28.8","48.61","11.37","11.53","49.66","2.48","0","100.00","32.23","100.00","14.72","100.00","1.147"
" 2022-12-13 - Stars 4, Devils 1","Dallas Stars","Limited ReportFull Report","51.366666666667","65.93","66.04","49.96","48.46","47.29","50.62","34.72","35.58","49.39","2.47","1.08","69.58","3.83","2.83","57.50","32.43","23.79","57.68","14.02","11.65","54.63","2.47","1.07","69.75","24.32","88.83","7.11","96.97","1.041"
" 2022-12-13 - Stars 4, Devils 1","New Jersey Devils","Limited ReportFull Report","51.366666666667","66.04","65.93","50.04","47.29","48.46","49.38","35.58","34.72","50.61","1.08","2.47","30.42","2.83","3.83","42.50","23.79","32.43","42.32","11.65","14.02","45.37","1.07","2.47","30.25","11.17","75.68","3.03","92.89","0.959"
" 2022-12-13 - Kings 0, Sabres 6","Los Angeles Kings","Limited ReportFull Report","43.883333333333","57.39","63.27","47.56","49.63","41.02","54.75","41.24","28.89","58.81","0","4.06","0.00","2.16","2.08","50.92","29.8","25.43","53.96","9.92","9.36","51.47","0","4.01","0.00","0.00","41.80","0.00","85.94","0.859"
" 2022-12-13 - Kings 0, Sabres 6","Buffalo Sabres","Limited ReportFull Report","43.883333333333","63.27","57.39","52.44","41.02","49.63","45.25","28.89","41.24","41.19","4.06","0","100.00","2.08","2.16","49.08","25.43","29.8","46.04","9.36","9.92","48.53","4.01","0","100.00","58.20","100.00","14.06","100.00","1.141"
" 2022-12-13 - Islanders 3, Bruins 4","New York Islanders","Limited ReportFull Report","53.933333333333","62.01","48.06","56.34","37.91","35.47","51.66","25.38","23.31","52.13","3.38","1.1","75.44","3.09","2.18","58.57","28.61","24.88","53.49","14.07","9.64","59.34","0","1.1","0.00","0.00","82.94","13.31","95.28","1.086"
" 2022-12-13 - Islanders 3, Bruins 4","Boston Bruins","Limited ReportFull Report","53.933333333333","48.06","62.01","43.66","35.47","37.91","48.34","23.31","25.38","47.87","1.1","3.38","24.56","2.18","3.09","41.43","24.88","28.61","46.51","9.64","14.07","40.66","1.1","0","100.00","17.06","100.00","4.72","86.69","0.914"
" 2022-12-13 - Kraken 2, Lightning 6","Seattle Kraken","Limited ReportFull Report","49","67.78","60.55","52.82","53.49","46.63","53.42","39.92","34.97","53.31","2.47","4.79","34.03","2.27","3.2","41.51","29.53","34","46.48","6.01","18.6","24.41","1.25","2.38","34.49","21.14","82.79","6.19","86.30","0.925"
" 2022-12-13 - Kraken 2, Lightning 6","Tampa Bay Lightning","Limited ReportFull Report","49","60.55","67.78","47.18","46.63","53.49","46.58","34.97","39.92","46.69","4.79","2.47","65.97","3.2","2.27","58.49","34","29.53","53.52","18.6","6.01","75.59","2.38","1.25","65.51","17.21","78.86","13.70","93.81","1.075"
" 2022-12-13 - Hurricanes 1, Red Wings 0","Carolina Hurricanes","Limited ReportFull Report","49.25","66.25","44.37","59.89","45.97","38.05","54.71","31.24","28.11","52.64","0","0","-","3.48","1.79","66.05","35.8","18.67","65.72","18.74","8.67","68.37","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-13 - Hurricanes 1, Red Wings 0","Detroit Red Wings","Limited ReportFull Report","49.25","44.37","66.25","40.11","38.05","45.97","45.29","28.11","31.24","47.36","0","0","-","1.79","3.48","33.95","18.67","35.8","34.28","8.67","18.74","31.63","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2022-12-13 - Oilers 6, Predators 3","Edmonton Oilers","Limited ReportFull Report","48.566666666667","68.25","55.84","55.00","54.28","41.04","56.94","40.95","25.52","61.61","3.88","3.52","52.49","2.92","1.78","62.18","34.41","26.84","56.18","14.41","7.85","64.72","2.56","0","100.00","27.92","100.00","9.48","86.22","0.957"
" 2022-12-13 - Oilers 6, Predators 3","Nashville Predators","Limited ReportFull Report","48.566666666667","55.84","68.25","45.00","41.04","54.28","43.06","25.52","40.95","38.39","3.52","3.88","47.51","1.78","2.92","37.82","26.84","34.41","43.82","7.85","14.41","35.28","0","2.56","0.00","0.00","72.08","13.78","90.52","1.043"
" 2022-12-13 - Golden Knights 6, Jets 5","Vegas Golden Knights","Limited ReportFull Report","52.483333333333","56.67","58.15","49.35","42.63","46.17","48.01","33.06","31.92","50.88","3.57","3.19","52.82","2.77","2.84","49.31","25.31","23.01","52.38","9.73","10.58","47.91","2.42","3.18","43.25","40.66","50.58","10.80","90.00","1.008"
" 2022-12-13 - Golden Knights 6, Jets 5","Winnipeg Jets","Limited ReportFull Report","52.483333333333","58.15","56.67","50.65","46.17","42.63","51.99","31.92","33.06","49.12","3.19","3.57","47.18","2.84","2.77","50.69","23.01","25.31","47.62","10.58","9.73","52.09","3.18","2.42","56.75","49.42","59.34","10.00","89.20","0.992"
" 2022-12-13 - Capitals 7, Blackhawks 3","Washington Capitals","Limited ReportFull Report","52.8","78.7","35.73","68.77","52.05","24.59","67.91","35.38","17.91","66.40","7.3","2.12","77.47","3.06","1.62","65.32","47.08","19.76","70.43","14.02","9.79","58.89","4.88","2.09","70.04","42.64","57.34","20.63","88.14","1.088"
" 2022-12-13 - Capitals 7, Blackhawks 3","Chicago Blackhawks","Limited ReportFull Report","52.8","35.73","78.7","31.23","24.59","52.05","32.09","17.91","35.38","33.60","2.12","7.3","22.53","1.62","3.06","34.68","19.76","47.08","29.57","9.79","14.02","41.11","2.09","4.88","29.96","42.66","57.36","11.86","79.37","0.912"
" 2022-12-13 - Flyers 2, Avalanche 3","Philadelphia Flyers","Limited ReportFull Report","46.966666666667","43.09","55.08","43.89","35.54","33.17","51.72","29.12","27.1","51.79","1.35","2.44","35.58","2.21","1.33","62.52","21.35","19.11","52.76","8.14","3.6","69.35","1.35","2.44","35.68","25.13","32.86","4.64","90.99","0.956"
" 2022-12-13 - Flyers 2, Avalanche 3","Colorado Avalanche","Limited ReportFull Report","46.966666666667","55.08","43.09","56.11","33.17","35.54","48.28","27.1","29.12","48.21","2.44","1.35","64.42","1.33","2.21","37.48","19.11","21.35","47.24","3.6","8.14","30.65","2.44","1.35","64.32","67.14","74.87","9.01","95.36","1.044"
" 2022-12-13 - Coyotes 2, Sharks 3","Arizona Coyotes","Limited ReportFull Report","45.516666666667","40.8","71.08","36.47","31.43","58.88","34.80","21.3","41.04","34.17","1.34","3.85","25.78","1.43","4.26","25.12","14.26","37.29","27.66","3.91","17.12","18.59","1.37","3.85","26.17","53.14","67.84","6.28","90.62","0.969"
