"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2021-10-28 - Canadiens 4, Sharks 0","San Jose Sharks","Limited ReportFull Report","4.7666666666667","25.17","100.7","20.00","25.17","62.94","28.57","12.59","62.94","16.67","0","12.59","0.00","1.22","4.4","21.78","12.59","50.35","20.00","12.59","0","100.00","0","0","-","-","-","0.00","80.00","0.800"
" 2021-10-28 - Wild 1, Kraken 4","Minnesota Wild","Limited ReportFull Report","8","15","52.5","22.22","15","52.5","22.22","15","37.5","28.57","0","0","-","0.27","3.33","7.45","0","22.5","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-28 - Wild 1, Kraken 4","Seattle Kraken","Limited ReportFull Report","4","15","135","10.00","15","120","11.11","15","75","16.67","0","0","-","0","14.46","0.03","0","75","0.00","0","30","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-29 - Panthers 3, Red Wings 2","Detroit Red Wings","Limited ReportFull Report","5.55","21.62","64.86","25.00","21.62","32.43","40.00","10.81","32.43","25.00","0","0","-","1.19","3.44","25.69","0","32.43","0.00","0","10.81","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-29 - Panthers 3, Red Wings 2","Florida Panthers","Limited ReportFull Report","7.55","7.95","63.58","11.11","7.95","47.68","14.29","7.95","39.74","16.67","0","0","-","0.07","4.19","1.66","0","47.68","0.00","0","15.89","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-29 - Blue Jackets 0, Rangers 4","Columbus Blue Jackets","Limited ReportFull Report","3.9833333333333","30.13","120.5","20.00","30.13","105.44","22.22","30.13","75.31","28.57","0","15.06","0.00","1.54","10.1","13.24","15.06","60.25","20.00","15.06","30.13","33.33","0","15.06","0.00","0.00","50.00","0.00","80.00","0.800"
" 2021-10-29 - Blue Jackets 0, Rangers 4","New York Rangers","Limited ReportFull Report","6.3166666666667","19","113.98","14.29","9.5","56.99","14.29","9.5","28.5","25.00","0","0","-","0.72","5.67","11.29","9.5","56.99","14.29","0","47.49","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-29 - Coyotes 0, Capitals 2","Arizona Coyotes","Limited ReportFull Report","9.1333333333333","13.14","111.68","10.53","6.57","91.97","6.67","6.57","52.55","11.11","0","6.57","0.00","0.42","5.09","7.57","13.14","26.28","33.33","0","13.14","0.00","0","0","-","-","-","0.00","87.50","0.875"
" 2021-10-29 - Coyotes 0, Capitals 2","Washington Capitals","Limited ReportFull Report","4.45","26.97","40.45","40.00","13.48","40.45","25.00","13.48","26.97","33.33","0","0","-","0.01","2.82","0.37","0","26.97","0.00","0","13.48","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-29 - Blackhawks 3, Hurricanes 6","Carolina Hurricanes","Limited ReportFull Report","14.15","21.2","84.81","20.00","21.2","63.6","25.00","16.96","38.16","30.77","0","8.48","0.00","0.42","7.29","5.41","0","59.36","0.00","0","29.68","0.00","0","0","-","-","100.00","0.00","77.78","0.778"
" 2021-10-29 - Blackhawks 3, Hurricanes 6","Chicago Blackhawks","Limited ReportFull Report","5.1833333333333","0","115.76","0.00","0","92.6","0.00","0","81.03","0.00","0","11.58","0.00","0","6.55","0.00","0","46.3","0.00","0","23.15","0.00","0","11.58","0.00","-","50.00","-","85.71","-"
" 2021-10-29 - Senators 4, Stars 1","Dallas Stars","Limited ReportFull Report","4.25","28.24","127.06","18.18","28.24","56.47","33.33","14.12","28.24","33.33","0","14.12","0.00","4.33","5.1","45.94","28.24","56.47","33.33","28.24","28.24","50.00","0","14.12","0.00","0.00","50.00","0.00","50.00","0.500"
" 2021-10-29 - Senators 4, Stars 1","Ottawa Senators","Limited ReportFull Report","2.5833333333333","0","92.9","0.00","0","92.9","0.00","0","69.68","0.00","0","23.23","0.00","0","9.37","0.00","0","46.45","0.00","0","23.23","0.00","0","0","-","-","100.00","-","66.67","-"
" 2021-10-29 - Ducks 4, Golden Knights 5","Anaheim Ducks","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2021-10-29 - Ducks 4, Golden Knights 5","Vegas Golden Knights","Limited ReportFull Report","6","0","130","0.00","0","100","0.00","0","60","0.00","0","0","-","0","8.95","0.00","0","100","0.00","0","20","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-30 - Panthers 2, Bruins 3","Boston Bruins","Limited ReportFull Report","0.1","0","600","0.00","0","600","0.00","0","600","0.00","0","600","0.00","0","40.27","0.00","0","600","0.00","0","0","-","0","0","-","-","-","-","0.00","-"
" 2021-10-30 - Panthers 2, Bruins 3","Florida Panthers","Limited ReportFull Report","4.3","13.95","111.63","11.11","13.95","97.67","12.50","13.95","83.72","14.29","0","13.95","0.00","0.58","7.05","7.62","0","41.86","0.00","0","13.95","0.00","0","13.95","0.00","-","0.00","0.00","83.33","0.833"
" 2021-10-30 - Red Wings 4, Maple Leafs 5","Detroit Red Wings","Limited ReportFull Report","1.9","94.74","63.16","60.00","63.16","31.58","66.67","31.58","31.58","50.00","0","31.58","0.00","12.18","9.79","55.45","63.16","63.16","50.00","31.58","31.58","50.00","0","31.58","0.00","0.00","0.00","0.00","0.00","0.000"
" 2021-10-30 - Red Wings 4, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","3.5","17.14","102.86","14.29","17.14","68.57","20.00","0","34.29","0.00","0","17.14","0.00","2.49","4.26","36.90","17.14","34.29","33.33","0","0","-","0","0","-","-","-","-","50.00","-"
" 2021-10-30 - Devils 4, Penguins 2","New Jersey Devils","Limited ReportFull Report","8","52.5","90","36.84","45","75","37.50","45","52.5","46.15","7.5","0","100.00","4.18","6.23","40.18","22.5","60","27.27","22.5","7.5","75.00","7.5","0","100.00","33.33","-","16.67","100.00","1.167"
" 2021-10-30 - Devils 4, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","4","0","60","0.00","0","30","0.00","0","0","-","0","0","-","0","1.42","0.00","0","30","0.00","0","0","-","0","0","-","-","-","-","-","-"
" 2021-10-30 - Blackhawks 0, Blues 1","Chicago Blackhawks","Limited ReportFull Report","5.7666666666667","31.21","93.64","25.00","31.21","52.02","37.50","20.81","20.81","50.00","0","10.4","0.00","1.41","5.69","19.82","20.81","62.43","25.00","0","20.81","0.00","0","0","-","-","100.00","0.00","50.00","0.500"
" 2021-10-30 - Blackhawks 0, Blues 1","St Louis Blues","Limited ReportFull Report","4","45","60","42.86","45","45","50.00","45","30","60.00","0","0","-","5.29","2.92","64.42","30","45","40.00","15","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2021-10-30 - Islanders 2, Predators 3","Nashville Predators","Limited ReportFull Report","6.05","0","119.01","0.00","0","79.34","0.00","0","69.42","0.00","0","19.83","0.00","0","5.09","0.00","0","59.5","0.00","0","0","-","0","0","-","-","-","-","71.43","-"
" 2021-10-30 - Islanders 2, Predators 3","New York Islanders","Limited ReportFull Report","7.8333333333333","15.32","91.91","14.29","15.32","61.28","20.00","15.32","45.96","25.00","0","0","-","0.43","4.94","8.01","7.66","30.64","20.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-30 - Wild 1, Avalanche 4","Colorado Avalanche","Limited ReportFull Report","2.3833333333333","0","176.22","0.00","0","100.7","0.00","0","100.7","0.00","0","25.17","0.00","0","13.54","0.00","0","100.7","0.00","0","50.35","0.00","0","0","-","-","100.00","-","75.00","-"
" 2021-10-30 - Wild 1, Avalanche 4","Minnesota Wild","Limited ReportFull Report","6.7333333333333","0","98.02","0.00","0","71.29","0.00","0","44.55","0.00","0","8.91","0.00","0","6.74","0.00","0","53.47","0.00","0","17.82","0.00","0","0","-","-","100.00","-","80.00","-"
" 2021-10-30 - Flyers 0, Flames 4","Calgary Flames","Limited ReportFull Report","6","10","80","11.11","10","50","16.67","10","30","25.00","0","0","-","0","2.78","0.13","0","10","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-30 - Flyers 0, Flames 4","Philadelphia Flyers","Limited ReportFull Report","7.7833333333333","7.71","84.8","8.33","7.71","61.67","11.11","0","61.67","0.00","0","15.42","0.00","0.82","6.44","11.26","7.71","46.25","14.29","7.71","30.84","20.00","0","7.71","0.00","-","75.00","-","75.00","-"
" 2021-10-30 - Oilers 2, Canucks 1","Edmonton Oilers","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2021-10-30 - Oilers 2, Canucks 1","Vancouver Canucks","Limited ReportFull Report","3.4333333333333","17.48","157.28","10.00","17.48","122.33","12.50","0","87.38","0.00","0","34.95","0.00","2.12","17.44","10.86","17.48","122.33","12.50","0","52.43","0.00","0","34.95","0.00","-","0.00","-","60.00","-"
" 2021-10-30 - Canadiens 2, Kings 5","Los Angeles Kings","Limited ReportFull Report","4.35","27.59","124.14","18.18","27.59","110.34","20.00","27.59","55.17","33.33","0","0","-","2.45","7.79","23.90","27.59","55.17","33.33","13.79","13.79","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-10-30 - Canadiens 2, Kings 5","Montreal Canadiens","Limited ReportFull Report","5.8833333333333","0","101.98","0.00","0","71.39","0.00","0","61.19","0.00","0","30.59","0.00","0","6.86","0.00","0","81.59","0.00","0","40.79","0.00","0","10.2","0.00","-","66.67","-","50.00","-"
" 2021-10-30 - Jets 1, Sharks 2","San Jose Sharks","Limited ReportFull Report","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2021-10-30 - Jets 1, Sharks 2","Winnipeg Jets","Limited ReportFull Report","4","30","60","33.33","15","45","25.00","0","30","0.00","0","0","-","0.9","2.33","27.94","30","45","40.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-10-31 - Blue Jackets 4, Devils 3","Columbus Blue Jackets","Limited ReportFull Report","4.8666666666667","0","123.29","0.00","0","98.63","0.00","0","49.32","0.00","0","0","-","0","12.68","0.00","0","98.63","0.00","0","36.99","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-31 - Blue Jackets 4, Devils 3","New Jersey Devils","Limited ReportFull Report","2.85","0","84.21","0.00","0","84.21","0.00","0","63.16","0.00","0","21.05","0.00","0","7.19","0.00","0","42.11","0.00","0","0","-","0","0","-","-","-","-","66.67","-"
" 2021-10-31 - Coyotes 1, Hurricanes 2","Arizona Coyotes","Limited ReportFull Report","8.2833333333333","7.24","137.63","5.00","7.24","101.41","6.67","0","65.19","0.00","0","7.24","0.00","0.89","8.61","9.39","7.24","50.7","12.50","7.24","28.97","20.00","0","0","-","-","100.00","-","88.89","-"
" 2021-10-31 - Coyotes 1, Hurricanes 2","Carolina Hurricanes","Limited ReportFull Report","6","20","80","20.00","20","50","28.57","10","50","16.67","0","0","-","1.88","3.84","32.83","10","30","25.00","0","10","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-10-31 - Canadiens 2, Ducks 4","Anaheim Ducks","Limited ReportFull Report","4.2333333333333","0","70.87","0.00","0","70.87","0.00","0","42.52","0.00","0","14.17","0.00","0","7.53","0.00","0","42.52","0.00","0","14.17","0.00","0","0","-","-","100.00","-","66.67","-"
" 2021-10-31 - Canadiens 2, Ducks 4","Montreal Canadiens","Limited ReportFull Report","8.2833333333333","14.49","43.46","25.00","14.49","43.46","25.00","0","36.22","0.00","0","14.49","0.00","1.12","2.9","27.92","0","21.73","0.00","0","7.24","0.00","0","7.24","0.00","-","0.00","-","60.00","-"
" 2021-10-31 - Sabres 2, Kings 3","Buffalo Sabres","Limited ReportFull Report","10.1","11.88","100.99","10.53","11.88","83.17","12.50","11.88","53.47","18.18","5.94","5.94","50.00","1.38","11.01","11.16","5.94","77.23","7.14","5.94","41.58","12.50","5.94","0","100.00","100.00","100.00","50.00","88.89","1.389"
" 2021-10-31 - Sabres 2, Kings 3","Los Angeles Kings","Limited ReportFull Report","4","30","30","50.00","30","15","66.67","30","15","66.67","0","0","-","2.08","0.49","81.01","30","0","100.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2021-10-31 - Rangers 3, Kraken 1","New York Rangers","Limited ReportFull Report","6.35","9.45","160.63","5.56","0","113.39","0.00","0","75.59","0.00","0","0","-","0","8.04","0.00","0","75.59","0.00","0","18.9","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-10-31 - Rangers 3, Kraken 1","Seattle Kraken","Limited ReportFull Report","2.35","0","25.53","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","25.53","0.00","0","0","-","0","0","-","-","-","-","-","-"
" 2021-11-01 - Capitals 2, Lightning 3","Tampa Bay Lightning","Limited ReportFull Report","6.25","9.6","115.2","7.69","9.6","76.8","11.11","9.6","67.2","12.50","0","9.6","0.00","0.95","6.93","12.04","9.6","96","9.09","0","28.8","0.00","0","9.6","0.00","-","66.67","0.00","85.71","0.857"
" 2021-11-01 - Capitals 2, Lightning 3","Washington Capitals","Limited ReportFull Report","5.7166666666667","20.99","83.97","20.00","20.99","52.48","28.57","20.99","52.48","28.57","0","0","-","1.82","3.91","31.75","20.99","62.97","25.00","0","10.5","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-11-01 - Senators 1, Blackhawks 5","Chicago Blackhawks","Limited ReportFull Report","7.2333333333333","0","91.24","0.00","0","74.65","0.00","0","49.77","0.00","0","0","-","0","4.13","0.00","0","58.06","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-11-01 - Senators 1, Blackhawks 5","Ottawa Senators","Limited ReportFull Report","3.5166666666667","0","153.55","0.00","0","136.49","0.00","0","136.49","0.00","0","17.06","0.00","0","11.15","0.00","0","119.43","0.00","0","34.12","0.00","0","17.06","0.00","-","50.00","-","87.50","-"
" 2021-11-01 - Kraken 2, Oilers 5","Edmonton Oilers","Limited ReportFull Report","6","0","70","0.00","0","60","0.00","0","60","0.00","0","0","-","0","5.34","0.00","0","50","0.00","0","10","0.00","0","0","-","-","100.00","-","100.00","-"
" 2021-11-01 - Kraken 2, Oilers 5","Seattle Kraken","Limited ReportFull Report","4.5","13.33","186.67","6.67","13.33","133.33","9.09","0","93.33","0.00","0","13.33","0.00","0.58","16.43","3.39","0","120","0.00","0","40","0.00","0","13.33","0.00","-","0.00","-","85.71","-"
" 2021-11-02 - Golden Knights 0, Maple Leafs 4","Toronto Maple Leafs","Limited ReportFull Report","6","40","50","44.44","30","30","50.00","20","20","50.00","0","0","-","2.11","2.85","42.58","30","30","50.00","10","20","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-11-02 - Golden Knights 0, Maple Leafs 4","Vegas Golden Knights","Limited ReportFull Report","1.25","0","288","0.00","0","192","0.00","0","144","0.00","0","48","0.00","0","14.37","0.00","0","240","0.00","0","48","0.00","0","0","-","-","100.00","-","66.67","-"
" 2021-11-02 - Red Wings 0, Canadiens 3","Detroit Red Wings","Limited ReportFull Report","2","0","60","0.00","0","60","0.00","0","30","0.00","0","0","-","0","4.72","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2021-11-02 - Red Wings 0, Canadiens 3","Montreal Canadiens","Limited ReportFull Report","3.1666666666667","0","18.95","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-11-02 - Coyotes 0, Flyers 3","Arizona Coyotes","Limited ReportFull Report","6","20","140","12.50","10","110","8.33","10","60","14.29","0","0","-","0","11.3","0.01","0","100","0.00","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2021-11-02 - Coyotes 0, Flyers 3","Philadelphia Flyers","Limited ReportFull Report","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2021-11-02 - Senators 4, Wild 5","Minnesota Wild","Limited ReportFull Report","6.2","38.71","87.1","30.77","38.71","77.42","33.33","29.03","67.74","30.00","0","9.68","0.00","0.28","8.75","3.06","0","77.42","0.00","0","29.03","0.00","0","9.68","0.00","-","66.67","0.00","85.71","0.857"
" 2021-11-02 - Senators 4, Wild 5","Ottawa Senators","Limited ReportFull Report","6.1833333333333","29.11","48.52","37.50","29.11","29.11","50.00","19.41","19.41","50.00","0","9.7","0.00","0.93","3.37","21.55","0","19.41","0.00","0","9.7","0.00","0","0","-","-","100.00","0.00","50.00","0.500"
" 2021-11-02 - Stars 3, Jets 4","Dallas Stars","Limited ReportFull Report","4.3333333333333","13.85","96.92","12.50","13.85","83.08","14.29","13.85","69.23","16.67","0","27.69","0.00","0.94","8.22","10.24","0","27.69","0.00","0","27.69","0.00","0","13.85","0.00","-","50.00","0.00","60.00","0.600"
" 2021-11-02 - Stars 3, Jets 4","Winnipeg Jets","Limited ReportFull Report","1.6166666666667","0","148.45","0.00","0","148.45","0.00","0","74.23","0.00","0","37.11","0.00","0","20.13","0.00","0","74.23","0.00","0","74.23","0.00","0","37.11","0.00","-","50.00","-","50.00","-"
" 2021-11-02 - Predators 3, Flames 2","Calgary Flames","Limited ReportFull Report","2.3833333333333","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2021-11-02 - Predators 3, Flames 2","Nashville Predators","Limited ReportFull Report","12.1","9.92","69.42","12.50","9.92","49.59","16.67","9.92","34.71","22.22","0","4.96","0.00","1","5.46","15.48","4.96","39.67","11.11","0","14.88","0.00","0","4.96","0.00","-","66.67","0.00","85.71","0.857"
" 2021-11-02 - Rangers 2, Canucks 3","New York Rangers","Limited ReportFull Report","12","30","120","20.00","30","80","27.27","25","65","27.78","0","0","-","1.38","6.74","17.00","10","75","11.76","5","15","25.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2021-11-02 - Rangers 2, Canucks 3","Vancouver Canucks","Limited ReportFull Report","5.8333333333333","0","113.14","0.00","0","72","0.00","0","72","0.00","0","20.57","0.00","0","6.39","0.00","0","61.71","0.00","0","20.57","0.00","0","10.29","0.00","-","50.00","-","71.43","-"
" 2021-11-02 - Devils 0, Ducks 4","Anaheim Ducks","Limited ReportFull Report","8.9333333333333","26.87","67.16","28.57","26.87","33.58","44.44","26.87","20.15","57.14","6.72","0","100.00","2.36","2.5","48.56","20.15","47.01","30.00","13.43","0","100.00","6.72","0","100.00","50.00","-","25.00","100.00","1.250"
" 2021-11-02 - Devils 0, Ducks 4","New Jersey Devils","Limited ReportFull Report","10.416666666667","17.28","34.56","33.33","17.28","28.8","37.50","17.28","23.04","42.86","0","5.76","0.00","0.19","2.01","8.50","0","23.04","0.00","0","5.76","0.00","0","0","-","-","100.00","0.00","75.00","0.750"
